edge_id,source_id,relation,target_id,properties_json
e:obs:gdp_secondary:2015Q2:time,obs:gdp_secondary:2015Q2,AT_TIME,period:Q:2015Q2,{}
e:obs:gdp_primary:2015Q3:region,obs:gdp_primary:2015Q3,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_primary:2015Q3:metric,obs:gdp_primary:2015Q3,MEASURES,metric:gdp_primary_quarterly,{}
e:obs:gdp_primary:2015Q3:time,obs:gdp_primary:2015Q3,AT_TIME,period:Q:2015Q3,{}
e:obs:gdp_tertiary:2015Q3:region,obs:gdp_tertiary:2015Q3,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_tertiary:2015Q3:metric,obs:gdp_tertiary:2015Q3,MEASURES,metric:gdp_tertiary_quarterly,{}
e:obs:gdp_tertiary:2015Q3:time,obs:gdp_tertiary:2015Q3,AT_TIME,period:Q:2015Q3,{}
e:obs:gdp_secondary:2015Q3:region,obs:gdp_secondary:2015Q3,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_secondary:2015Q3:metric,obs:gdp_secondary:2015Q3,MEASURES,metric:gdp_secondary_quarterly,{}
e:obs:gdp_secondary:2015Q3:time,obs:gdp_secondary:2015Q3,AT_TIME,period:Q:2015Q3,{}
e:obs:gdp_primary:2015Q4:region,obs:gdp_primary:2015Q4,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_primary:2015Q4:metric,obs:gdp_primary:2015Q4,MEASURES,metric:gdp_primary_quarterly,{}
e:obs:gdp_primary:2015Q4:time,obs:gdp_primary:2015Q4,AT_TIME,period:Q:2015Q4,{}
e:obs:gdp_tertiary:2015Q4:region,obs:gdp_tertiary:2015Q4,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_tertiary:2015Q4:metric,obs:gdp_tertiary:2015Q4,MEASURES,metric:gdp_tertiary_quarterly,{}
e:obs:gdp_tertiary:2015Q4:time,obs:gdp_tertiary:2015Q4,AT_TIME,period:Q:2015Q4,{}
e:obs:gdp_secondary:2015Q4:region,obs:gdp_secondary:2015Q4,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_secondary:2015Q4:metric,obs:gdp_secondary:2015Q4,MEASURES,metric:gdp_secondary_quarterly,{}
e:obs:gdp_secondary:2015Q4:time,obs:gdp_secondary:2015Q4,AT_TIME,period:Q:2015Q4,{}
e:obs:gdp_primary:2016Q1:region,obs:gdp_primary:2016Q1,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_primary:2016Q1:metric,obs:gdp_primary:2016Q1,MEASURES,metric:gdp_primary_quarterly,{}
e:obs:gdp_primary:2016Q1:time,obs:gdp_primary:2016Q1,AT_TIME,period:Q:2016Q1,{}
e:obs:gdp_tertiary:2016Q1:region,obs:gdp_tertiary:2016Q1,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_tertiary:2016Q1:metric,obs:gdp_tertiary:2016Q1,MEASURES,metric:gdp_tertiary_quarterly,{}
e:obs:gdp_tertiary:2016Q1:time,obs:gdp_tertiary:2016Q1,AT_TIME,period:Q:2016Q1,{}
e:obs:gdp_secondary:2016Q1:region,obs:gdp_secondary:2016Q1,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_secondary:2016Q1:metric,obs:gdp_secondary:2016Q1,MEASURES,metric:gdp_secondary_quarterly,{}
e:obs:gdp_secondary:2016Q1:time,obs:gdp_secondary:2016Q1,AT_TIME,period:Q:2016Q1,{}
e:obs:gdp_primary:2016Q2:region,obs:gdp_primary:2016Q2,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_primary:2016Q2:metric,obs:gdp_primary:2016Q2,MEASURES,metric:gdp_primary_quarterly,{}
e:obs:gdp_primary:2016Q2:time,obs:gdp_primary:2016Q2,AT_TIME,period:Q:2016Q2,{}
e:obs:gdp_tertiary:2016Q2:region,obs:gdp_tertiary:2016Q2,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_tertiary:2016Q2:metric,obs:gdp_tertiary:2016Q2,MEASURES,metric:gdp_tertiary_quarterly,{}
e:obs:gdp_tertiary:2016Q2:time,obs:gdp_tertiary:2016Q2,AT_TIME,period:Q:2016Q2,{}
e:obs:gdp_secondary:2016Q2:region,obs:gdp_secondary:2016Q2,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_secondary:2016Q2:metric,obs:gdp_secondary:2016Q2,MEASURES,metric:gdp_secondary_quarterly,{}
e:obs:gdp_secondary:2016Q2:time,obs:gdp_secondary:2016Q2,AT_TIME,period:Q:2016Q2,{}
e:obs:gdp_primary:2016Q3:region,obs:gdp_primary:2016Q3,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_primary:2016Q3:metric,obs:gdp_primary:2016Q3,MEASURES,metric:gdp_primary_quarterly,{}
e:obs:gdp_primary:2016Q3:time,obs:gdp_primary:2016Q3,AT_TIME,period:Q:2016Q3,{}
e:obs:gdp_tertiary:2016Q3:region,obs:gdp_tertiary:2016Q3,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_tertiary:2016Q3:metric,obs:gdp_tertiary:2016Q3,MEASURES,metric:gdp_tertiary_quarterly,{}
e:obs:gdp_tertiary:2016Q3:time,obs:gdp_tertiary:2016Q3,AT_TIME,period:Q:2016Q3,{}
e:obs:gdp_secondary:2016Q3:region,obs:gdp_secondary:2016Q3,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_secondary:2016Q3:metric,obs:gdp_secondary:2016Q3,MEASURES,metric:gdp_secondary_quarterly,{}
e:obs:gdp_secondary:2016Q3:time,obs:gdp_secondary:2016Q3,AT_TIME,period:Q:2016Q3,{}
e:obs:gdp_primary:2016Q4:region,obs:gdp_primary:2016Q4,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_primary:2016Q4:metric,obs:gdp_primary:2016Q4,MEASURES,metric:gdp_primary_quarterly,{}
e:obs:gdp_primary:2016Q4:time,obs:gdp_primary:2016Q4,AT_TIME,period:Q:2016Q4,{}
e:obs:gdp_tertiary:2016Q4:region,obs:gdp_tertiary:2016Q4,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_tertiary:2016Q4:metric,obs:gdp_tertiary:2016Q4,MEASURES,metric:gdp_tertiary_quarterly,{}
e:obs:gdp_tertiary:2016Q4:time,obs:gdp_tertiary:2016Q4,AT_TIME,period:Q:2016Q4,{}
e:obs:gdp_secondary:2016Q4:region,obs:gdp_secondary:2016Q4,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_secondary:2016Q4:metric,obs:gdp_secondary:2016Q4,MEASURES,metric:gdp_secondary_quarterly,{}
e:obs:gdp_secondary:2016Q4:time,obs:gdp_secondary:2016Q4,AT_TIME,period:Q:2016Q4,{}
e:obs:gdp_primary:2017Q1:region,obs:gdp_primary:2017Q1,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_primary:2017Q1:metric,obs:gdp_primary:2017Q1,MEASURES,metric:gdp_primary_quarterly,{}
e:obs:gdp_primary:2017Q1:time,obs:gdp_primary:2017Q1,AT_TIME,period:Q:2017Q1,{}
e:obs:gdp_tertiary:2017Q1:region,obs:gdp_tertiary:2017Q1,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_tertiary:2017Q1:metric,obs:gdp_tertiary:2017Q1,MEASURES,metric:gdp_tertiary_quarterly,{}
e:obs:gdp_tertiary:2017Q1:time,obs:gdp_tertiary:2017Q1,AT_TIME,period:Q:2017Q1,{}
e:obs:gdp_secondary:2017Q1:region,obs:gdp_secondary:2017Q1,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_secondary:2017Q1:metric,obs:gdp_secondary:2017Q1,MEASURES,metric:gdp_secondary_quarterly,{}
e:obs:gdp_secondary:2017Q1:time,obs:gdp_secondary:2017Q1,AT_TIME,period:Q:2017Q1,{}
e:obs:gdp_primary:2017Q2:region,obs:gdp_primary:2017Q2,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_primary:2017Q2:metric,obs:gdp_primary:2017Q2,MEASURES,metric:gdp_primary_quarterly,{}
e:obs:gdp_primary:2017Q2:time,obs:gdp_primary:2017Q2,AT_TIME,period:Q:2017Q2,{}
e:obs:gdp_tertiary:2017Q2:region,obs:gdp_tertiary:2017Q2,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_tertiary:2017Q2:metric,obs:gdp_tertiary:2017Q2,MEASURES,metric:gdp_tertiary_quarterly,{}
e:obs:gdp_tertiary:2017Q2:time,obs:gdp_tertiary:2017Q2,AT_TIME,period:Q:2017Q2,{}
e:obs:gdp_secondary:2017Q2:region,obs:gdp_secondary:2017Q2,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_secondary:2017Q2:metric,obs:gdp_secondary:2017Q2,MEASURES,metric:gdp_secondary_quarterly,{}
e:obs:gdp_secondary:2017Q2:time,obs:gdp_secondary:2017Q2,AT_TIME,period:Q:2017Q2,{}
e:obs:gdp_primary:2017Q3:region,obs:gdp_primary:2017Q3,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_primary:2017Q3:metric,obs:gdp_primary:2017Q3,MEASURES,metric:gdp_primary_quarterly,{}
e:obs:gdp_primary:2017Q3:time,obs:gdp_primary:2017Q3,AT_TIME,period:Q:2017Q3,{}
e:obs:gdp_tertiary:2017Q3:region,obs:gdp_tertiary:2017Q3,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_tertiary:2017Q3:metric,obs:gdp_tertiary:2017Q3,MEASURES,metric:gdp_tertiary_quarterly,{}
e:obs:gdp_tertiary:2017Q3:time,obs:gdp_tertiary:2017Q3,AT_TIME,period:Q:2017Q3,{}
e:obs:gdp_secondary:2017Q3:region,obs:gdp_secondary:2017Q3,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_secondary:2017Q3:metric,obs:gdp_secondary:2017Q3,MEASURES,metric:gdp_secondary_quarterly,{}
e:obs:gdp_secondary:2017Q3:time,obs:gdp_secondary:2017Q3,AT_TIME,period:Q:2017Q3,{}
e:obs:gdp_primary:2017Q4:region,obs:gdp_primary:2017Q4,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_primary:2017Q4:metric,obs:gdp_primary:2017Q4,MEASURES,metric:gdp_primary_quarterly,{}
e:obs:gdp_primary:2017Q4:time,obs:gdp_primary:2017Q4,AT_TIME,period:Q:2017Q4,{}
e:obs:gdp_tertiary:2017Q4:region,obs:gdp_tertiary:2017Q4,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_tertiary:2017Q4:metric,obs:gdp_tertiary:2017Q4,MEASURES,metric:gdp_tertiary_quarterly,{}
e:obs:gdp_tertiary:2017Q4:time,obs:gdp_tertiary:2017Q4,AT_TIME,period:Q:2017Q4,{}
e:obs:gdp_secondary:2017Q4:region,obs:gdp_secondary:2017Q4,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_secondary:2017Q4:metric,obs:gdp_secondary:2017Q4,MEASURES,metric:gdp_secondary_quarterly,{}
e:obs:gdp_secondary:2017Q4:time,obs:gdp_secondary:2017Q4,AT_TIME,period:Q:2017Q4,{}
e:obs:gdp_primary:2018Q1:region,obs:gdp_primary:2018Q1,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_primary:2018Q1:metric,obs:gdp_primary:2018Q1,MEASURES,metric:gdp_primary_quarterly,{}
e:obs:gdp_primary:2018Q1:time,obs:gdp_primary:2018Q1,AT_TIME,period:Q:2018Q1,{}
e:obs:gdp_tertiary:2018Q1:region,obs:gdp_tertiary:2018Q1,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_tertiary:2018Q1:metric,obs:gdp_tertiary:2018Q1,MEASURES,metric:gdp_tertiary_quarterly,{}
e:obs:gdp_tertiary:2018Q1:time,obs:gdp_tertiary:2018Q1,AT_TIME,period:Q:2018Q1,{}
e:obs:gdp_secondary:2018Q1:region,obs:gdp_secondary:2018Q1,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_secondary:2018Q1:metric,obs:gdp_secondary:2018Q1,MEASURES,metric:gdp_secondary_quarterly,{}
e:obs:gdp_secondary:2018Q1:time,obs:gdp_secondary:2018Q1,AT_TIME,period:Q:2018Q1,{}
e:obs:gdp_primary:2018Q2:region,obs:gdp_primary:2018Q2,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_primary:2018Q2:metric,obs:gdp_primary:2018Q2,MEASURES,metric:gdp_primary_quarterly,{}
e:obs:gdp_primary:2018Q2:time,obs:gdp_primary:2018Q2,AT_TIME,period:Q:2018Q2,{}
e:obs:gdp_tertiary:2018Q2:region,obs:gdp_tertiary:2018Q2,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_tertiary:2018Q2:metric,obs:gdp_tertiary:2018Q2,MEASURES,metric:gdp_tertiary_quarterly,{}
e:obs:gdp_tertiary:2018Q2:time,obs:gdp_tertiary:2018Q2,AT_TIME,period:Q:2018Q2,{}
e:obs:gdp_secondary:2018Q2:region,obs:gdp_secondary:2018Q2,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_secondary:2018Q2:metric,obs:gdp_secondary:2018Q2,MEASURES,metric:gdp_secondary_quarterly,{}
e:obs:gdp_secondary:2018Q2:time,obs:gdp_secondary:2018Q2,AT_TIME,period:Q:2018Q2,{}
e:obs:gdp_primary:2018Q3:region,obs:gdp_primary:2018Q3,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_primary:2018Q3:metric,obs:gdp_primary:2018Q3,MEASURES,metric:gdp_primary_quarterly,{}
e:obs:gdp_primary:2018Q3:time,obs:gdp_primary:2018Q3,AT_TIME,period:Q:2018Q3,{}
e:obs:gdp_tertiary:2018Q3:region,obs:gdp_tertiary:2018Q3,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_tertiary:2018Q3:metric,obs:gdp_tertiary:2018Q3,MEASURES,metric:gdp_tertiary_quarterly,{}
e:obs:gdp_tertiary:2018Q3:time,obs:gdp_tertiary:2018Q3,AT_TIME,period:Q:2018Q3,{}
e:obs:gdp_secondary:2018Q3:region,obs:gdp_secondary:2018Q3,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_secondary:2018Q3:metric,obs:gdp_secondary:2018Q3,MEASURES,metric:gdp_secondary_quarterly,{}
e:obs:gdp_secondary:2018Q3:time,obs:gdp_secondary:2018Q3,AT_TIME,period:Q:2018Q3,{}
e:obs:gdp_primary:2018Q4:region,obs:gdp_primary:2018Q4,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_primary:2018Q4:metric,obs:gdp_primary:2018Q4,MEASURES,metric:gdp_primary_quarterly,{}
e:obs:gdp_primary:2018Q4:time,obs:gdp_primary:2018Q4,AT_TIME,period:Q:2018Q4,{}
e:obs:gdp_tertiary:2018Q4:region,obs:gdp_tertiary:2018Q4,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_tertiary:2018Q4:metric,obs:gdp_tertiary:2018Q4,MEASURES,metric:gdp_tertiary_quarterly,{}
e:obs:gdp_tertiary:2018Q4:time,obs:gdp_tertiary:2018Q4,AT_TIME,period:Q:2018Q4,{}
e:obs:gdp_secondary:2018Q4:region,obs:gdp_secondary:2018Q4,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_secondary:2018Q4:metric,obs:gdp_secondary:2018Q4,MEASURES,metric:gdp_secondary_quarterly,{}
e:obs:gdp_secondary:2018Q4:time,obs:gdp_secondary:2018Q4,AT_TIME,period:Q:2018Q4,{}
e:obs:gdp_primary:2019Q1:region,obs:gdp_primary:2019Q1,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_primary:2019Q1:metric,obs:gdp_primary:2019Q1,MEASURES,metric:gdp_primary_quarterly,{}
e:obs:gdp_primary:2019Q1:time,obs:gdp_primary:2019Q1,AT_TIME,period:Q:2019Q1,{}
e:obs:gdp_tertiary:2019Q1:region,obs:gdp_tertiary:2019Q1,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_tertiary:2019Q1:metric,obs:gdp_tertiary:2019Q1,MEASURES,metric:gdp_tertiary_quarterly,{}
e:obs:gdp_tertiary:2019Q1:time,obs:gdp_tertiary:2019Q1,AT_TIME,period:Q:2019Q1,{}
e:obs:gdp_secondary:2019Q1:region,obs:gdp_secondary:2019Q1,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_secondary:2019Q1:metric,obs:gdp_secondary:2019Q1,MEASURES,metric:gdp_secondary_quarterly,{}
e:obs:gdp_secondary:2019Q1:time,obs:gdp_secondary:2019Q1,AT_TIME,period:Q:2019Q1,{}
e:obs:gdp_primary:2019Q2:region,obs:gdp_primary:2019Q2,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_primary:2019Q2:metric,obs:gdp_primary:2019Q2,MEASURES,metric:gdp_primary_quarterly,{}
e:obs:gdp_primary:2019Q2:time,obs:gdp_primary:2019Q2,AT_TIME,period:Q:2019Q2,{}
e:obs:gdp_tertiary:2019Q2:region,obs:gdp_tertiary:2019Q2,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_tertiary:2019Q2:metric,obs:gdp_tertiary:2019Q2,MEASURES,metric:gdp_tertiary_quarterly,{}
e:obs:gdp_tertiary:2019Q2:time,obs:gdp_tertiary:2019Q2,AT_TIME,period:Q:2019Q2,{}
e:obs:gdp_secondary:2019Q2:region,obs:gdp_secondary:2019Q2,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_secondary:2019Q2:metric,obs:gdp_secondary:2019Q2,MEASURES,metric:gdp_secondary_quarterly,{}
e:obs:gdp_secondary:2019Q2:time,obs:gdp_secondary:2019Q2,AT_TIME,period:Q:2019Q2,{}
e:obs:gdp_primary:2019Q3:region,obs:gdp_primary:2019Q3,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_primary:2019Q3:metric,obs:gdp_primary:2019Q3,MEASURES,metric:gdp_primary_quarterly,{}
e:obs:gdp_primary:2019Q3:time,obs:gdp_primary:2019Q3,AT_TIME,period:Q:2019Q3,{}
e:obs:gdp_tertiary:2019Q3:region,obs:gdp_tertiary:2019Q3,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_tertiary:2019Q3:metric,obs:gdp_tertiary:2019Q3,MEASURES,metric:gdp_tertiary_quarterly,{}
e:obs:gdp_tertiary:2019Q3:time,obs:gdp_tertiary:2019Q3,AT_TIME,period:Q:2019Q3,{}
e:obs:gdp_secondary:2019Q3:region,obs:gdp_secondary:2019Q3,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_secondary:2019Q3:metric,obs:gdp_secondary:2019Q3,MEASURES,metric:gdp_secondary_quarterly,{}
e:obs:gdp_secondary:2019Q3:time,obs:gdp_secondary:2019Q3,AT_TIME,period:Q:2019Q3,{}
e:obs:gdp_primary:2019Q4:region,obs:gdp_primary:2019Q4,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_primary:2019Q4:metric,obs:gdp_primary:2019Q4,MEASURES,metric:gdp_primary_quarterly,{}
e:obs:gdp_primary:2019Q4:time,obs:gdp_primary:2019Q4,AT_TIME,period:Q:2019Q4,{}
e:obs:gdp_tertiary:2019Q4:region,obs:gdp_tertiary:2019Q4,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_tertiary:2019Q4:metric,obs:gdp_tertiary:2019Q4,MEASURES,metric:gdp_tertiary_quarterly,{}
e:obs:gdp_tertiary:2019Q4:time,obs:gdp_tertiary:2019Q4,AT_TIME,period:Q:2019Q4,{}
e:obs:gdp_secondary:2019Q4:region,obs:gdp_secondary:2019Q4,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_secondary:2019Q4:metric,obs:gdp_secondary:2019Q4,MEASURES,metric:gdp_secondary_quarterly,{}
e:obs:gdp_secondary:2019Q4:time,obs:gdp_secondary:2019Q4,AT_TIME,period:Q:2019Q4,{}
e:obs:gdp_primary:2020Q1:region,obs:gdp_primary:2020Q1,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_primary:2020Q1:metric,obs:gdp_primary:2020Q1,MEASURES,metric:gdp_primary_quarterly,{}
e:obs:gdp_primary:2020Q1:time,obs:gdp_primary:2020Q1,AT_TIME,period:Q:2020Q1,{}
e:obs:gdp_tertiary:2020Q1:region,obs:gdp_tertiary:2020Q1,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_tertiary:2020Q1:metric,obs:gdp_tertiary:2020Q1,MEASURES,metric:gdp_tertiary_quarterly,{}
e:obs:gdp_tertiary:2020Q1:time,obs:gdp_tertiary:2020Q1,AT_TIME,period:Q:2020Q1,{}
e:obs:gdp_secondary:2020Q1:region,obs:gdp_secondary:2020Q1,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_secondary:2020Q1:metric,obs:gdp_secondary:2020Q1,MEASURES,metric:gdp_secondary_quarterly,{}
e:obs:gdp_secondary:2020Q1:time,obs:gdp_secondary:2020Q1,AT_TIME,period:Q:2020Q1,{}
e:obs:gdp_primary:2020Q2:region,obs:gdp_primary:2020Q2,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_primary:2020Q2:metric,obs:gdp_primary:2020Q2,MEASURES,metric:gdp_primary_quarterly,{}
e:obs:gdp_primary:2020Q2:time,obs:gdp_primary:2020Q2,AT_TIME,period:Q:2020Q2,{}
e:obs:gdp_tertiary:2020Q2:region,obs:gdp_tertiary:2020Q2,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_tertiary:2020Q2:metric,obs:gdp_tertiary:2020Q2,MEASURES,metric:gdp_tertiary_quarterly,{}
e:obs:gdp_tertiary:2020Q2:time,obs:gdp_tertiary:2020Q2,AT_TIME,period:Q:2020Q2,{}
e:obs:gdp_secondary:2020Q2:region,obs:gdp_secondary:2020Q2,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_secondary:2020Q2:metric,obs:gdp_secondary:2020Q2,MEASURES,metric:gdp_secondary_quarterly,{}
e:obs:gdp_secondary:2020Q2:time,obs:gdp_secondary:2020Q2,AT_TIME,period:Q:2020Q2,{}
e:obs:gdp_primary:2020Q3:region,obs:gdp_primary:2020Q3,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_primary:2020Q3:metric,obs:gdp_primary:2020Q3,MEASURES,metric:gdp_primary_quarterly,{}
e:obs:gdp_primary:2020Q3:time,obs:gdp_primary:2020Q3,AT_TIME,period:Q:2020Q3,{}
e:obs:gdp_tertiary:2020Q3:region,obs:gdp_tertiary:2020Q3,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_tertiary:2020Q3:metric,obs:gdp_tertiary:2020Q3,MEASURES,metric:gdp_tertiary_quarterly,{}
e:obs:gdp_tertiary:2020Q3:time,obs:gdp_tertiary:2020Q3,AT_TIME,period:Q:2020Q3,{}
e:obs:gdp_secondary:2020Q3:region,obs:gdp_secondary:2020Q3,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_secondary:2020Q3:metric,obs:gdp_secondary:2020Q3,MEASURES,metric:gdp_secondary_quarterly,{}
e:obs:gdp_secondary:2020Q3:time,obs:gdp_secondary:2020Q3,AT_TIME,period:Q:2020Q3,{}
e:obs:gdp_primary:2020Q4:region,obs:gdp_primary:2020Q4,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_primary:2020Q4:metric,obs:gdp_primary:2020Q4,MEASURES,metric:gdp_primary_quarterly,{}
e:obs:gdp_primary:2020Q4:time,obs:gdp_primary:2020Q4,AT_TIME,period:Q:2020Q4,{}
e:obs:gdp_tertiary:2020Q4:region,obs:gdp_tertiary:2020Q4,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_tertiary:2020Q4:metric,obs:gdp_tertiary:2020Q4,MEASURES,metric:gdp_tertiary_quarterly,{}
e:obs:gdp_tertiary:2020Q4:time,obs:gdp_tertiary:2020Q4,AT_TIME,period:Q:2020Q4,{}
e:obs:gdp_secondary:2020Q4:region,obs:gdp_secondary:2020Q4,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_secondary:2020Q4:metric,obs:gdp_secondary:2020Q4,MEASURES,metric:gdp_secondary_quarterly,{}
e:obs:gdp_secondary:2020Q4:time,obs:gdp_secondary:2020Q4,AT_TIME,period:Q:2020Q4,{}
e:obs:gdp_primary:2021Q1:region,obs:gdp_primary:2021Q1,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_primary:2021Q1:metric,obs:gdp_primary:2021Q1,MEASURES,metric:gdp_primary_quarterly,{}
e:obs:gdp_primary:2021Q1:time,obs:gdp_primary:2021Q1,AT_TIME,period:Q:2021Q1,{}
e:obs:gdp_tertiary:2021Q1:region,obs:gdp_tertiary:2021Q1,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_tertiary:2021Q1:metric,obs:gdp_tertiary:2021Q1,MEASURES,metric:gdp_tertiary_quarterly,{}
e:obs:gdp_tertiary:2021Q1:time,obs:gdp_tertiary:2021Q1,AT_TIME,period:Q:2021Q1,{}
e:obs:gdp_secondary:2021Q1:region,obs:gdp_secondary:2021Q1,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_secondary:2021Q1:metric,obs:gdp_secondary:2021Q1,MEASURES,metric:gdp_secondary_quarterly,{}
e:obs:gdp_secondary:2021Q1:time,obs:gdp_secondary:2021Q1,AT_TIME,period:Q:2021Q1,{}
e:obs:gdp_primary:2021Q2:region,obs:gdp_primary:2021Q2,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_primary:2021Q2:metric,obs:gdp_primary:2021Q2,MEASURES,metric:gdp_primary_quarterly,{}
e:obs:gdp_primary:2021Q2:time,obs:gdp_primary:2021Q2,AT_TIME,period:Q:2021Q2,{}
e:obs:gdp_tertiary:2021Q2:region,obs:gdp_tertiary:2021Q2,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_tertiary:2021Q2:metric,obs:gdp_tertiary:2021Q2,MEASURES,metric:gdp_tertiary_quarterly,{}
e:obs:gdp_tertiary:2021Q2:time,obs:gdp_tertiary:2021Q2,AT_TIME,period:Q:2021Q2,{}
e:obs:gdp_secondary:2021Q2:region,obs:gdp_secondary:2021Q2,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_secondary:2021Q2:metric,obs:gdp_secondary:2021Q2,MEASURES,metric:gdp_secondary_quarterly,{}
e:obs:gdp_secondary:2021Q2:time,obs:gdp_secondary:2021Q2,AT_TIME,period:Q:2021Q2,{}
e:obs:gdp_primary:2021Q3:region,obs:gdp_primary:2021Q3,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_primary:2021Q3:metric,obs:gdp_primary:2021Q3,MEASURES,metric:gdp_primary_quarterly,{}
e:obs:gdp_primary:2021Q3:time,obs:gdp_primary:2021Q3,AT_TIME,period:Q:2021Q3,{}
e:obs:gdp_tertiary:2021Q3:region,obs:gdp_tertiary:2021Q3,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_tertiary:2021Q3:metric,obs:gdp_tertiary:2021Q3,MEASURES,metric:gdp_tertiary_quarterly,{}
e:obs:gdp_tertiary:2021Q3:time,obs:gdp_tertiary:2021Q3,AT_TIME,period:Q:2021Q3,{}
e:obs:gdp_secondary:2021Q3:region,obs:gdp_secondary:2021Q3,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_secondary:2021Q3:metric,obs:gdp_secondary:2021Q3,MEASURES,metric:gdp_secondary_quarterly,{}
e:obs:gdp_secondary:2021Q3:time,obs:gdp_secondary:2021Q3,AT_TIME,period:Q:2021Q3,{}
e:obs:gdp_primary:2021Q4:region,obs:gdp_primary:2021Q4,OBSERVED_IN,region:CN-ZJ,{}
e:obs:gdp_primary:2021Q4:metric,obs:gdp_primary:2021Q4,MEASURES,metric:gdp_primary_quarterly,{}
